username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@pablopoff9764,Escorpión debes hacer lo posible por despedir a el señor presidente Andrés Manuel López Obrador eso sería algo muy bueno al volante con amlo,"['Escorpión debes hacer lo posible por despedir a el señor presidente Andrés Manuel López Obrador eso sería algo muy bueno al volante con amlo', []]",2 months ago,,es,POS,0.8670840254053473
@hildaguadalupemartinezmora4687,"No no no bueno me queda claro que si le intereso hacer las preguntas correctas para saber porque el caso rebsamen quedo sin resolver y que tampoco haya culpables de la linea 12, no bueno que entrevista tan mas pro , no me extrañe que asi como el abogado ahora es su contralor al rato el escorpión tenga huesito en la 4T 🥹 a que no va con verdaderos periodistas que no le van a dar por su lado","['No no no bueno me queda claro que si le intereso hacer las preguntas correctas para saber porque el caso rebsamen quedo sin resolver y que tampoco haya culpables de la linea 12, no bueno que entrevista tan mas pro , no me extrañe que asi como el abogado ahora es su contralor al rato el escorpión tenga huesito en la 4T 🥹 a que no va con verdaderos periodistas que no le van a dar por su lado', ['🙄']]",6 months ago,,es,NEG,-0.8778285160660744
@f1media376,Ya se vendió,"['Ya se vendió', []]",6 months ago,1,es,NEU,0.18493163585662842
@davidarturoenriquez2765,"Muy agradable y todo, me cae muy bien, pero no me parece que tenga las características de presidir un país como este y menos en un contexto histórico como este. Necesitamos alguien con la convicción a flor de piel de representar los intereses de este legendario pueblo mexicano.","['Muy agradable y todo, me cae muy bien, pero no me parece que tenga las características de presidir un país como este y menos en un contexto histórico como este. Necesitamos alguien con la convicción a flor de piel de representar los intereses de este legendario pueblo mexicano.', []]",2 months ago,,es,NEG,-0.048253387212753296
@losprimosjaimez6629,"muy bien Claudia, pero Noroña es más pueblo!!!","['muy bien Claudia, pero Noroña es más pueblo!!!', []]",2 months ago,1,es,POS,0.6061033606529236
@mariocruz747,Próxima presidenta del pais,"['Próxima presidenta del pais', []]",6 months ago,,es,NEU,0.09840511158108711
@josemarcohernandez5686,"El títere del presidente , no haciéndose responsable de sus errores , imagínate de presidente","['El títere del presidente , no haciéndose responsable de sus errores , imagínate de presidente', []]",6 months ago,,es,NEG,-0.906010115519166
@rubengonzalez2208,"Dios nos libre de está señora, con ella han pasado miles de problemas sin solución en el metro, pero su mismo jefe lo dijo, los mexicanos somos los patrones, y como su jefe deseo que no esté nunca más en ningún cargo político, así de fácil, es posible que diga que es bonito hacer su trabajo para ayudar jajajajjajaja que burla","['Dios nos libre de está señora, con ella han pasado miles de problemas sin solución en el metro, pero su mismo jefe lo dijo, los mexicanos somos los patrones, y como su jefe deseo que no esté nunca más en ningún cargo político, así de fácil, es posible que diga que es bonito hacer su trabajo para ayudar jajajajjajaja que burla', []]",4 days ago,,es,NEG,-0.964132075663656
@estebangao9938,Queremos a Noroña y a Ebrard,"['Queremos a Noroña y a Ebrard', []]",8 days ago,,es,NEG,-0.5554549396038055
@martincarbajalmartinez6653,es como luisito conmunica promocionando el AIFA....!!!! sus mmdas,"['es como luisito conmunica promocionando el AIFA....!!!! sus mmdas', []]",4 months ago,1,es,NEG,-0.9196694456040859
@miguelchavez8910,Que pena escorpion,"['Que pena escorpion', []]",6 months ago,,es,NEG,-0.8734121024608612
@abraham8174,"Hagan sus videos y pregunten lo que quieran ustedes mismos, si le pagan o no que, es su jale y hace lo que quiere puro doble moral baboso aquí","['Hagan sus videos y pregunten lo que quieran ustedes mismos, si le pagan o no que, es su jale y hace lo que quiere puro doble moral baboso aquí', []]",6 months ago,,es,NEG,-0.8043015841394663
@aliblanco8886,ES ENSERIO LO DE LA CANCIÓN!!?? QUE OSOOOOOOOOOOOOOOOOOO,"['ES ENSERIO LO DE LA CANCIÓN!!?? QUE OSOOOOOOOOOOOOOOOOOO', []]",6 months ago,,es,NEG,-0.9525273526087403
@tallerdecajasautomaticasau5171,"Mamá prende la grabadora, Alex Lora está con el escorpión dorado !!","['Mamá prende la grabadora, Alex Lora está con el escorpión dorado !!', []]",4 months ago,1,es,NEU,0.03747527301311493
@arturovalenciaochoa881,Pues la señora no ganará nada solo una bonita embajada,"['Pues la señora no ganará nada solo una bonita embajada', []]",6 months ago,,es,NEU,-0.21720683574676514
@leogarper85,Será buena pero queremos a adan augusto para presidente de México!,"['Será buena pero queremos a adan augusto para presidente de México!', []]",6 months ago,,es,NEU,-0.32279983162879944
@javierl994,"Fans del Escorpion y El Escorpion Dorado: 
""No we aqui nadie se vende"" 
Tambien el en la calle: 
0:40 ","['Fans del Escorpion y El Escorpion Dorado: \n""No we aqui nadie se vende"" \nTambien el en la calle: \n0:40 ', []]",6 months ago,1,es,NEU,-0.43493450060486794
@Roman-nm8vg, Uy honestidad y transparencia... es algo que obviamente no conoce esta señora... Y si está fuera la mejor candidata Pues sería mejor que no hubiera presidente,"[' Uy honestidad y transparencia... es algo que obviamente no conoce esta señora... Y si está fuera la mejor candidata Pues sería mejor que no hubiera presidente', ['😂']]",6 months ago,,es,NEU,-0.1503772884607315
@meda671030,Para presidente Claudia VIVA LA 4a Transformacion,"['Para presidente Claudia VIVA LA 4a Transformacion', []]",5 months ago,1,es,POS,0.7840925063937902
@PRODIGGYT,"Tremenda basura de capitulo,  Casi casi me recuerda a cuando el Gusgri dijo que no subio el capitulo con el chino piloto por que se la paso cantando todo el podcast, le tuvo respeto a la audiencia y no subio eso, pero al Alex si le valio madre xd, perdoname por todo Luisito!","['Tremenda basura de capitulo,  Casi casi me recuerda a cuando el Gusgri dijo que no subio el capitulo con el chino piloto por que se la paso cantando todo el podcast, le tuvo respeto a la audiencia y no subio eso, pero al Alex si le valio madre xd, perdoname por todo Luisito!', []]",3 months ago,1,es,NEG,-0.960402911528945
@romangarcia611,El señor Noroña 2024 apoyamos,"['El señor Noroña 2024 apoyamos', []]",6 months ago,,es,NEU,0.07977499067783356
@Alex1901100,"Si hubieras hecho preguntas más inteligentes, con toda razón dices ""lo que la gente quiere saber"" ...pero fueron puras preguntas para que se excuse no mms!!","['Si hubieras hecho preguntas más inteligentes, con toda razón dices ""lo que la gente quiere saber"" ...pero fueron puras preguntas para que se excuse no mms!!', []]",6 months ago,,es,NEG,-0.880761293694377
@cesarvila5182,Pero no cuestionaste nada,"['Pero no cuestionaste nada', []]",6 months ago,1,es,NEU,-0.26696501672267914
@JoseRosales-oq8ct,"Lo Malo de los politicos que viven en una burbuja!! Pri,pan o Morena son la misma.... no vez nada diferente. Responden con rodeos... Noroña se oye poquito mejor.. pero parece que le tiene miedo a obrador y no lo questiona cuando esta mal...","['Lo Malo de los politicos que viven en una burbuja!! Pri,pan o Morena son la misma.... no vez nada diferente. Responden con rodeos... Noroña se oye poquito mejor.. pero parece que le tiene miedo a obrador y no lo questiona cuando esta mal...', []]",2 months ago (edited),1,es,NEG,-0.9557390306144953
@AlbertoTorres-jn5yw,Muy bien escorpion!!! Ella es buena opcion para el pais!,"['Muy bien escorpion!!! Ella es buena opcion para el pais!', []]",6 months ago,1,es,POS,0.9567929145414382
@melissapedraza86,Nuestra futura Presidenta,"['Nuestra futura Presidenta', []]",6 months ago,,es,POS,0.581769522279501
@claudiamtzsilva7596,"Se ha perdido definitivamente la escencia de lo que alguna vez fueron sus canales, vio en esto la oportunidad de realizar sus sueños frustrados de ser algo como Paty chapoy. Atrás quedaron los baños de pueblo por coyoacan, los viajes mostrando opiniones de la gente etc. En fin.","['Se ha perdido definitivamente la escencia de lo que alguna vez fueron sus canales, vio en esto la oportunidad de realizar sus sueños frustrados de ser algo como Paty chapoy. Atrás quedaron los baños de pueblo por coyoacan, los viajes mostrando opiniones de la gente etc. En fin.', []]",6 months ago,,es,NEG,-0.9628082574345171
@danielosorio1755,"Solo sé que una figura política digna de representar a un país no haría semejantes idioteces para empatizar con la gente, simplemente este gobierno es más comedia que nada.","['Solo sé que una figura política digna de representar a un país no haría semejantes idioteces para empatizar con la gente, simplemente este gobierno es más comedia que nada.', ['🤮', '🤮', '🤮']]",5 months ago,,es,NEG,-0.9372425004839897
@pepechuy5874,Puros comentarios de hate… y nadie dice NADA DE BOROLAS CALDERÓN FOX Y SU CARTEL DE SINALOA …  MEXICANOS PEN- de-Jo’s .. que invite al borolas como ven ? Por cierto cómo va lo de GARCÍA LUNA  ? Alguien sabe,"['Puros comentarios de hate… y nadie dice NADA DE BOROLAS CALDERÓN FOX Y SU CARTEL DE SINALOA …  MEXICANOS PEN- de-Jo’s .. que invite al borolas como ven ? Por cierto cómo va lo de GARCÍA LUNA  ? Alguien sabe', []]",6 months ago (edited),,es,NEG,-0.9659037217497826
@predroramirez3487,No hay tapados pero si chiquis y aunque el presidente piensa que ella es la mejor la gente pensamos que es Noroña no hay más,"['No hay tapados pero si chiquis y aunque el presidente piensa que ella es la mejor la gente pensamos que es Noroña no hay más', []]",2 months ago,1,es,NEU,-0.013616889715194702
@bretagnemex,"Cómo se contradice solita la doña. Primero dice que nunca había escuchado la canción y luego dice ah si, la compuso Horacio Palencia.  No cabe duda que es una política como todas.","['Cómo se contradice solita la doña. Primero dice que nunca había escuchado la canción y luego dice ah si, la compuso Horacio Palencia.  No cabe duda que es una política como todas.', []]",2 months ago,1,es,NEG,-0.8855773657560349
@herbervonsant5125,"Te caíste de la gracia de todos con esta ""entrevista""!  le lamiste hasta la sombra, pero bueno como está la economía del pais tienes que agarrar ese dinero","['Te caíste de la gracia de todos con esta ""entrevista""!  le lamiste hasta la sombra, pero bueno como está la economía del pais tienes que agarrar ese dinero', []]",6 months ago,,es,NEG,-0.9553359160199761
@oswaldomontero1900,"La primer mujer presidente de México será la Diputa Andrea Chávez pero no será por ahora porque necesita más experiencia política. Eso que tiene Andrea Chávez carisma, carácter y conexión con el pueblo le falta a Claudia.","['La primer mujer presidente de México será la Diputa Andrea Chávez pero no será por ahora porque necesita más experiencia política. Eso que tiene Andrea Chávez carisma, carácter y conexión con el pueblo le falta a Claudia.', []]",3 months ago,,es,NEU,-0.04111829400062561
@DarkMoon001,El escorpión hambriado,"['El escorpión hambriado', []]",6 months ago,2,es,NEG,-0.6691493205726147
@MrJuanarenas,"MAS DE WEBA ESTA ENTREVISTA, QUE DECEPCIÓN VER AL ESCORPIÓN PONIENDOSE DE TAPETE Y NO CUESTIONAR","['MAS DE WEBA ESTA ENTREVISTA, QUE DECEPCIÓN VER AL ESCORPIÓN PONIENDOSE DE TAPETE Y NO CUESTIONAR', []]",5 months ago,,es,NEG,-0.9838510029949248
@bernardolanderos9118,"Señora Claudia, su campaña parece un tren de mercancias desbocado y sin frenos. ¿Por qué es usted tan popular?","['Señora Claudia, su campaña parece un tren de mercancias desbocado y sin frenos. ¿Por qué es usted tan popular?', []]",6 months ago,,es,NEG,-0.9783125284593552
@octluna5076,CLAUDIA SHEINBAUM ES UNA MUJER INTELIGENTE Y PREPARADA Y LA ENTREVISTA ESTUVO SUPER LIGHT,"['CLAUDIA SHEINBAUM ES UNA MUJER INTELIGENTE Y PREPARADA Y LA ENTREVISTA ESTUVO SUPER LIGHT', []]",3 months ago,2,es,POS,0.9734667441807687
@josepineda77777,Ahora sube a Peña Nieto al volante,"['Ahora sube a Peña Nieto al volante', []]",5 months ago,,es,NEU,-0.300848551094532
@joseantoniogarzafigueroa9729,Muy carismática y sencilla la jefa de gobierno. La oposición ni le hace nada. Saludos.,"['Muy carismática y sencilla la jefa de gobierno. La oposición ni le hace nada. Saludos.', []]",2 months ago,1,es,POS,0.7524236813187599
@U-SOFTSISTEMAS,YAAA TE EMBARRASTE DE KK ULTIMO VIDEO QUE VEO TUYO,"['YAAA TE EMBARRASTE DE KK ULTIMO VIDEO QUE VEO TUYO', []]",6 months ago,,es,NEG,-0.9516113502904773
@bukceline7641,NOROÑA 2024. CLAUDIA NECESITA TRABAJAR MUCHO EN SU PERSONALIDAD.,"['NOROÑA 2024. CLAUDIA NECESITA TRABAJAR MUCHO EN SU PERSONALIDAD.', []]",3 months ago,,es,NEU,0.2797204218804836
@anucarendon1903,"Yo si creo que una mujer seria una gran propuesta para   presidente,  solo que se vea que realmente sea congruente.","['Yo si creo que una mujer seria una gran propuesta para   presidente,  solo que se vea que realmente sea congruente.', []]",3 months ago,,es,POS,0.7512796521186829
@marcossanchezc2490,"chale, con dinero baila el perro jajaja el dedulce para la chairiza","['chale, con dinero baila el perro jajaja el dedulce para la chairiza', []]",6 months ago,,es,NEG,-0.775179423391819
@eduardozozaya427,No queremos segunda parte gracias,"['No queremos segunda parte gracias', []]",6 months ago,,es,NEG,-0.5765696130692959
@alquimisdacer9112,"Es legal, pero en definitiva no es moral. Que sea legal no lo hace bueno.","['Es legal, pero en definitiva no es moral. Que sea legal no lo hace bueno.', []]",3 months ago,1,es,NEU,-0.3165570758283138
@jaunnentrojas,Tu peor error!!!,"['Tu peor error!!!', []]",6 months ago,,es,NEG,-0.7433617301285267
@lalongat,"Me quedé en el min 16 y ya estaba asqueado, por más que jure Montiel, se nota que es propaganda, que mal pedo que se queme por un@ polític@","['Me quedé en el min 16 y ya estaba asqueado, por más que jure Montiel, se nota que es propaganda, que mal pedo que se queme por un@ polític@', []]",6 months ago,,es,NEG,-0.9822743153199553
@readytogo6611,"que paso con los choques? 
Pero meti la guardia nacional 

Las respuestas de todos los politicos siempre son iguales , sin sentido","['que paso con los choques? \nPero meti la guardia nacional \n\nLas respuestas de todos los politicos siempre son iguales , sin sentido', []]",5 months ago,,es,NEG,-0.9575908798724413
@DanielUPerez,Tremenda rugida de tripa.,"['Tremenda rugida de tripa.', []]",4 months ago,1,es,POS,0.29280978441238403
@brendabravo3832,Jamás un político ve por el bienestar de los ciudadanos sea del partido que sea. Y esta 4 t solo les da unos cuantos pesos a los pobres lo de más se lo roba,"['Jamás un político ve por el bienestar de los ciudadanos sea del partido que sea. Y esta 4 t solo les da unos cuantos pesos a los pobres lo de más se lo roba', []]",2 months ago,,es,NEG,-0.9606301644816995
@josealavez7764,"Cuando subió a Meade los mismos que ahora lo cuestionan, lo aplaudieron. No es acto anticipado porque en ningún momento invita al voto, primero revisen la ley electoral. No está prohibido a ningún funcionario público ser entrevistado. Naaa mamen.","['Cuando subió a Meade los mismos que ahora lo cuestionan, lo aplaudieron. No es acto anticipado porque en ningún momento invita al voto, primero revisen la ley electoral. No está prohibido a ningún funcionario público ser entrevistado. Naaa mamen.', []]",6 months ago (edited),,es,NEG,-0.8711765743792057
@julianmorrison6727,"Todos los prian bots haciendo sus comentarios negativos jajajajajajajajajajaja, y cuando saquen a la Lily Tellez y su Disociación Cognitiva, van a estar diciendo que es la mejor y que el escorpion es el mejor, paren de mam@r...","['Todos los prian bots haciendo sus comentarios negativos jajajajajajajajajajaja, y cuando saquen a la Lily Tellez y su Disociación Cognitiva, van a estar diciendo que es la mejor y que el escorpion es el mejor, paren de mam@r...', []]",6 months ago,,es,NEG,-0.9168602842837572
@alonsoestudiolegal5743,"Que mujer tan sosa… una mujer así nunca, llegará a ser presidenta…","['Que mujer tan sosa… una mujer así nunca, llegará a ser presidenta…', []]",2 months ago,1,es,NEG,-0.9528858745470643
@juanuicab7656,Ahora ya sabemos de qué lado masca la iguana...o más bien el escorpión....qué decepción,"['Ahora ya sabemos de qué lado masca la iguana...o más bien el escorpión....qué decepción', []]",6 months ago,,es,NEG,-0.935799946077168
@Yoguinho90,"No lo creía, hasta que lo vi, antes eras chévere.","['No lo creía, hasta que lo vi, antes eras chévere.', []]",6 months ago,,es,POS,0.2710345834493637
@christianmelchor463,"Noroña presidente 2024, van a ver ke tendra más visualizaciones ️","['Noroña presidente 2024, van a ver ke tendra más visualizaciones ️', ['👍', '😃', '❤']]",3 months ago,,es,NEU,0.3320282809436321
@lic.ismaelte.c.9740,NOROÑA 2024 NO HAY MAS.,"['NOROÑA 2024 NO HAY MAS.', []]",2 months ago,,es,NEU,-0.20599868893623352
@josueas1987,Megusta mas para presidenta claudia que noroña y ebrar,"['Megusta mas para presidenta claudia que noroña y ebrar', []]",5 months ago,,es,NEG,-0.29121220111846924
@8ROOB,jajajajaj Me voy  a casar.... otro montaje. No ps   Hola sra. presidenta.,"['jajajajaj Me voy  a casar.... otro montaje. No ps   Hola sra. presidenta.', []]",6 months ago,,es,NEU,-0.2958272844552994
@marychula78,Ojala. Sea la futura presidenta..,"['Ojala. Sea la futura presidenta..', []]",5 months ago,,es,POS,0.5081640332937241
@takelotTk,hasta que te llegaron al precio. y tanto que criticabas a los otros por comprados,"['hasta que te llegaron al precio. y tanto que criticabas a los otros por comprados', []]",6 months ago,,es,NEG,-0.8973356075584888
@ItsukiPokethrash,Presidenta cheimbau,"['Presidenta cheimbau', []]",3 months ago,,es,NEU,-0.14103786647319794
@SergioSanchez-lu7wf,que se ponga a trabajar,"['que se ponga a trabajar', []]",5 months ago,,es,NEU,-0.2745260149240494
@belenbautista7950,Mi voto es para Noroña,"['Mi voto es para Noroña', []]",3 months ago,,es,NEU,-0.0016981065273284912
@miguelochoa8119,que pena,"['que pena', []]",6 months ago,,es,NEG,-0.7473607137799263
@fernandoauz6938,"El escorpión estuvo más manzo q lord molecula el periodista pagado de la 4t,
Seguro también le pagaron a el escorpión","['El escorpión estuvo más manzo q lord molecula el periodista pagado de la 4t,\nSeguro también le pagaron a el escorpión', []]",6 months ago,,es,NEG,-0.8884446006268263
@ramseslona1181,Futuro presidente 2024,"['Futuro presidente 2024', ['❤', '❤', '❤', '❤']]",3 months ago,,es,NEU,0.2810549661517143
@angelmartin7681,Lamida de rifle impresionante,"['Lamida de rifle impresionante', []]",4 months ago,2,es,NEG,-0.36423754692077637
@juanroca73,"Próximamente el escorpión molécula, desde el AIFA, haciendo un live...
Que gran decepción, dejaste de ser un Dios","['Próximamente el escorpión molécula, desde el AIFA, haciendo un live...\nQue gran decepción, dejaste de ser un Dios', []]",1 month ago,,es,NEG,-0.9808245606254786
@visaeldelacruz4413,"Me gusta tu contenido pero esta vez si estuviste muy suave de plano no preguntaste como dices temas de interés nacional a quien diablos le importa su boda, que come, 
Le hubieras preguntado sobre la seguridad y si llegara a ser candidata, que va a hacer con el narc0? Inmigración? Más sobre la línea 12. Cuál va a hacer el plan con el AIFA? va a seguir con los programas sociales? Va a hacer mañaneras? Quien sería su gabinete? Se seguirá investigando a los expoliticos sin importar el partido? Que va a hacer con la salud?  Entre otros temas. ","['Me gusta tu contenido pero esta vez si estuviste muy suave de plano no preguntaste como dices temas de interés nacional a quien diablos le importa su boda, que come, \nLe hubieras preguntado sobre la seguridad y si llegara a ser candidata, que va a hacer con el narc0? Inmigración? Más sobre la línea 12. Cuál va a hacer el plan con el AIFA? va a seguir con los programas sociales? Va a hacer mañaneras? Quien sería su gabinete? Se seguirá investigando a los expoliticos sin importar el partido? Que va a hacer con la salud?  Entre otros temas. ', ['😂', '🤣']]",6 months ago,,es,NEG,-0.9302985444664955
@lilianabau4639,Nada como hacer propaganda jajaja como los que hablaban  del partido verde.... felicidade$$$,"['Nada como hacer propaganda jajaja como los que hablaban  del partido verde.... felicidade$$$', []]",5 months ago,,es,NEU,0.24146664887666702
@cesarorg,"Cuando no le gustaba un tema o un comentario decía: ""... no, no, no, no..."", cómo buena política. Evadiendo el tema.","['Cuando no le gustaba un tema o un comentario decía: ""... no, no, no, no..."", cómo buena política. Evadiendo el tema.', []]",6 months ago,,es,NEG,-0.7934209033846855
@donramon.262,Quien es luisito?,"['Quien es luisito?', []]",6 months ago,,es,NEU,-0.11547019332647324
@CarlosMejia-yp2ei,"Primera,Alex Montiel es conservador, segunda, subió al Bronco y a Meade hace años, después,si fuera por lo que se ve, prefiero a Noroña o a Adán Augusto,pero el presidente le tiene mucha confianza a esta señora,el que si se ve muy chapulín es Ebrard,más que el ridículo de Alazraki habla bien de el","['Primera,Alex Montiel es conservador, segunda, subió al Bronco y a Meade hace años, después,si fuera por lo que se ve, prefiero a Noroña o a Adán Augusto,pero el presidente le tiene mucha confianza a esta señora,el que si se ve muy chapulín es Ebrard,más que el ridículo de Alazraki habla bien de el', []]",6 months ago,,es,NEG,-0.6542646549642086
@giolopez322,"Se me hace muy falsa esa mujer lo único que quiere es llegar al poder, en cambio con el Noroña es mucho más diferente y natural ","['Se me hace muy falsa esa mujer lo único que quiere es llegar al poder, en cambio con el Noroña es mucho más diferente y natural ', ['🙌🏼']]",3 months ago,,es,NEG,-0.9421319626271725
@davidarturoenriquez2765,"10:03 qUÉ FALTA DE RESPETO ESE TIPO DE ""BROMITAS""- TENÍAS QUE SACAR LO MACHO","['10:03 qUÉ FALTA DE RESPETO ESE TIPO DE ""BROMITAS""- TENÍAS QUE SACAR LO MACHO', []]",2 months ago,,es,NEG,-0.9354032864794135
@kike9ine6ix3ree,"Amlo presidente Noroña el siguiente,  viva mexico 🇲🇽 vota PT ️ morena y Verde ️
(plan c)  ","['Amlo presidente Noroña el siguiente,  viva mexico 🇲🇽 vota PT ️ morena y Verde ️\n(plan c)  ', ['🥰', '✔', '♥', '👍', '👌']]",3 months ago,1,es,NEU,0.11163030564785004
@yzce20,Ni se le nota a esa doña la rosa falsa,"['Ni se le nota a esa doña la rosa falsa', []]",6 months ago,,es,NEG,-0.8757963590323925
@robertoventurabadillo1156,"Scorpion le hubieras dado un roll, por la gam, hay no está la modernidad y paz social, es un cochinero y el bigotes de aguacero chiguil no hace nada.","['Scorpion le hubieras dado un roll, por la gam, hay no está la modernidad y paz social, es un cochinero y el bigotes de aguacero chiguil no hace nada.', []]",6 months ago,,es,NEG,-0.9732864764519036
@jaimeduende3010,Que chayote tan enorme,"['Que chayote tan enorme', []]",1 month ago,1,es,NEG,-0.9441614570096135
@robertobermejo7619,Sabía que algún día me iba a decepcionar de ti,"['Sabía que algún día me iba a decepcionar de ti', []]",6 months ago,,es,NEG,-0.8927246080711484
@ericdagsa2438,fALta adan,"['fALta adan', []]",2 months ago,,es,NEU,0.007116228342056274
@hugodev1327,"Se me hace mejor Marcelo Ebrad para canditato que ella, tiene mas experiencia que ella...","['Se me hace mejor Marcelo Ebrad para canditato que ella, tiene mas experiencia que ella...', []]",5 months ago,,es,POS,0.22586770355701447
@mori8008,Tas pa mear carnal !! Para eso me gustabas!!,"['Tas pa mear carnal !! Para eso me gustabas!!', []]",5 months ago,,es,POS,0.0625646710395813
@manueloxc6303,Q que saben esos mdp? Pura aportación del Pueblo?,"['Q que saben esos mdp? Pura aportación del Pueblo?', []]",6 months ago,,es,NEU,-0.26927561312913895
@vale050608,"La proxima presidente de México, asi lo dije cuando me tome la foto con AMLO, saludos desde Colombia.","['La proxima presidente de México, asi lo dije cuando me tome la foto con AMLO, saludos desde Colombia.', []]",5 months ago,,es,POS,0.723913449794054
@cuantoganamiyoutuberfavorito,Yo voy a votar por ella! Viva México!,"['Yo voy a votar por ella! Viva México!', []]",5 months ago,,es,POS,0.8401644434779882
@flashosorio7011,"Noroña Para presidente el es el bueno el que le batallo junto con AMLO ,","['Noroña Para presidente el es el bueno el que le batallo junto con AMLO ,', []]",2 months ago,,es,POS,0.27548329532146454
@123latresmellizas,la decepción,"['la decepción', []]",5 months ago,,es,NEG,-0.3840589225292206
@dotox7226,Todo un lujo de invitada la Jefa de govierno Futura presidenta de mexico,"['Todo un lujo de invitada la Jefa de govierno Futura presidenta de mexico', []]",5 months ago,2,es,POS,0.9656342682428658
@SARA-dz7iw,VOTARÉ POR EL MEJOR QUE ES NOROÑA🇲🇽️,"['VOTARÉ POR EL MEJOR QUE ES NOROÑA🇲🇽️', ['❤', '☀', '😄']]",4 months ago,1,es,POS,0.5184745714068413
@nodisponible4700,Mucho prianista en comentarios ,"['Mucho prianista en comentarios ', ['🤣', '🤣']]",6 months ago,,es,NEG,-0.9124572966247797
@silgate12,"Más falsa la entrevista la peor por que no bromeaste que se le cae el metro a pedazos y que solo hace lo que dice el vejete de palacio, eso hubiera estado chido no compi decepción","['Más falsa la entrevista la peor por que no bromeaste que se le cae el metro a pedazos y que solo hace lo que dice el vejete de palacio, eso hubiera estado chido no compi decepción', []]",1 month ago,1,es,NEG,-0.9724634974263608
@Chartic,"Que asco venderte al gobierno, y lo peor es que no lo necesita","['Que asco venderte al gobierno, y lo peor es que no lo necesita', []]",6 months ago,3,es,NEG,-0.9804939739406109
@mejicanoindio2047,Claudia sheinbaum para presidentA 2024 2030,"['Claudia sheinbaum para presidentA 2024 2030', []]",5 months ago,,es,NEU,0.08699481189250946
@Alex1901100,"""Tú preguntas? ""...No pareció que fuera algo imparcial, solo una entrevista aduladora .","['""Tú preguntas? ""...No pareció que fuera algo imparcial, solo una entrevista aduladora .', []]",6 months ago (edited),,es,NEG,-0.6859118733555079
@fortunatoreyesreyes,Noroña es el indicado para profundizar la 4t transformacion,"['Noroña es el indicado para profundizar la 4t transformacion', []]",3 months ago,1,es,POS,0.8159464560449123
@soyunauba,Al escorpion dorado se le arrugaron los huevos,"['Al escorpion dorado se le arrugaron los huevos', []]",5 months ago,1,es,NEG,-0.8920226227492094
@arq.enriquedelacanal8400,Ahora sí escorpión andas ganando muy bien pero ya vas a perder fans y lo que dejaste de ser alguien auténtico,"['Ahora sí escorpión andas ganando muy bien pero ya vas a perder fans y lo que dejaste de ser alguien auténtico', []]",4 months ago,,es,NEG,-0.8757810369133949
@JM-kx1sl,"El Escorpión se vendió a la política, debería ser imparcial.","['El Escorpión se vendió a la política, debería ser imparcial.', []]",6 months ago,,es,NEG,-0.9083193261176348
@davidarturoenriquez2765,Qué horrible personaje es el Escorpión Dorado. Qué hostil e irrespetuoso.,"['Qué horrible personaje es el Escorpión Dorado. Qué hostil e irrespetuoso.', []]",2 months ago,,es,NEG,-0.9722150801680982
@George-gg1gg,Invita a la gobernadora de mi ciudad CHIHUAHUA Maria Eugenia Campos Galván...es la mera competencia para la presidencia de la república......es mas escorpión te aseguro que sera la primera presidenta de la república mexicana MARIA EUGENIA CAMPOS GALVÁN....,"['Invita a la gobernadora de mi ciudad CHIHUAHUA Maria Eugenia Campos Galván...es la mera competencia para la presidencia de la república......es mas escorpión te aseguro que sera la primera presidenta de la república mexicana MARIA EUGENIA CAMPOS GALVÁN....', []]",5 months ago,,es,NEU,0.10398601740598679
@jonyortizespinosa4584,Totalmente natural la señora Claudia nada de actuación y discursos basura.... Esperemos que todo salga bien para esté hermoso país ,"['Totalmente natural la señora Claudia nada de actuación y discursos basura.... Esperemos que todo salga bien para esté hermoso país ', ['😌']]",5 months ago,5,es,POS,0.8660195525735617
@josemartinsatoshitakata8172,".... pobre Mexico con otro primer damo español, seria como cordoba salinista.","['.... pobre Mexico con otro primer damo español, seria como cordoba salinista.', []]",3 months ago,,es,NEG,-0.8667716407217085
@pepelara6647,Nunca pensé que te pusieras tan barato de cuanto fue $$$$$$,"['Nunca pensé que te pusieras tan barato de cuanto fue $$$$$$', []]",5 months ago,,es,NEG,-0.5386542994529009
@jlsalli428,"La cargada como buena imitadora de nuestro presidente, omite como candidato el tigre se San Lázaro, el diputado NOROÑA. Pues ni así le se la va a hacer a la cargada que desaparezca el apoyo popular real que tiene el Diputado.","['La cargada como buena imitadora de nuestro presidente, omite como candidato el tigre se San Lázaro, el diputado NOROÑA. Pues ni así le se la va a hacer a la cargada que desaparezca el apoyo popular real que tiene el Diputado.', []]",3 months ago,,es,NEG,-0.9629369350150228
@barralespinamarcoantonio4906,"Perdón escorpión, pero si te viste bien hambreado","['Perdón escorpión, pero si te viste bien hambreado', []]",3 months ago,,es,NEG,-0.6704902164638042
@franciscoquezada4483,voto a morena,"['voto a morena', []]",3 months ago,,es,NEU,-0.16364187002182007
@carlosclain5138,"Diras lo que quieras
Pero....
Te llegaron al precio.
Y pues si lo haces por billete","['Diras lo que quieras\nPero....\nTe llegaron al precio.\nY pues si lo haces por billete', []]",6 months ago (edited),,es,NEG,-0.7498531993478537
@galealiende3297,Hay un poco de video en tu propaganda,"['Hay un poco de video en tu propaganda', []]",6 months ago,,es,NEU,-0.1392940729856491
